,"Filtered Water Flow Rate, GPM","Filtered Water Flow Rate, m3/hr"
3/9/2025 4:45,0,0
3/9/2025 5:00,0,0
3/9/2025 5:15,0,0
3/9/2025 5:30,0,0
3/9/2025 5:45,0,0
3/9/2025 6:00,0,0
3/9/2025 6:15,0,0
3/9/2025 6:30,0,0
3/9/2025 6:45,0,0
3/9/2025 7:00,0,0
3/9/2025 7:15,0,0
3/9/2025 7:30,0,0
3/9/2025 7:45,0,0
3/9/2025 8:00,0,0
3/9/2025 8:15,0,0
3/9/2025 8:30,0,0
3/9/2025 8:45,0,0
3/9/2025 9:00,0,0
3/9/2025 9:15,0,0
3/9/2025 9:30,0,0
3/9/2025 9:45,0,0
3/9/2025 10:00,0,0
3/9/2025 10:15,0,0
3/9/2025 10:30,0,0
3/9/2025 10:45,0,0
3/9/2025 11:00,0,0
3/9/2025 11:15,0,0
3/9/2025 11:30,0,0
3/9/2025 11:45,0,0
3/9/2025 12:00,0,0
3/9/2025 12:15,0,0
3/9/2025 12:30,0,0
3/9/2025 12:45,0,0
3/9/2025 13:00,0,0
3/9/2025 13:15,0,0
3/9/2025 13:30,0,0
3/9/2025 13:45,0,0
3/9/2025 14:00,0,0
3/9/2025 14:15,0,0
3/9/2025 14:30,0,0
3/9/2025 14:45,0,0
3/9/2025 15:00,0,0
3/9/2025 15:15,0,0
3/9/2025 15:30,0,0
3/9/2025 15:45,0,0
3/9/2025 16:00,0,0
3/9/2025 16:15,0,0
3/9/2025 16:30,0,0
3/9/2025 16:45,0,0
3/9/2025 17:00,0,0
3/9/2025 17:15,0,0
3/9/2025 17:30,0,0
3/9/2025 17:45,0,0
3/9/2025 18:00,0,0
3/9/2025 18:15,0,0
3/9/2025 18:30,0,0
3/9/2025 18:45,0,0
3/9/2025 19:00,0,0
3/9/2025 19:15,0,0
3/9/2025 19:30,0,0
3/9/2025 19:45,0,0
3/9/2025 20:00,0,0
3/9/2025 20:15,0,0
3/9/2025 20:30,0,0
3/9/2025 20:45,0,0
3/9/2025 21:00,0,0
3/9/2025 21:15,0,0
3/9/2025 21:30,0,0
3/9/2025 21:45,0,0
3/9/2025 22:00,0,0
3/9/2025 22:15,0,0
3/9/2025 22:30,0,0
3/9/2025 22:45,0,0
3/9/2025 23:00,0,0
3/9/2025 23:15,0,0
3/9/2025 23:30,0,0
3/9/2025 23:45,0,0
3/10/2025 0:00,0,0
3/10/2025 0:15,0,0
3/10/2025 0:30,0,0
3/10/2025 0:45,0,0
3/10/2025 1:00,0,0
3/10/2025 1:15,0,0
3/10/2025 1:30,0,0
3/10/2025 1:45,0,0
3/10/2025 2:00,0,0
3/10/2025 2:15,0,0
3/10/2025 2:30,0,0
3/10/2025 2:45,0,0
3/10/2025 3:00,0,0
3/10/2025 3:15,0,0
3/10/2025 3:30,0,0
3/10/2025 3:45,0,0
3/10/2025 4:00,0,0
3/10/2025 4:15,0,0
3/10/2025 4:30,0,0
3/10/2025 4:45,0,0
3/10/2025 5:00,0,0
3/10/2025 5:15,0,0
3/10/2025 5:30,0,0
3/10/2025 5:45,0,0
3/10/2025 6:00,0,0
3/10/2025 6:15,0,0
3/10/2025 6:30,0,0
3/10/2025 6:45,0,0
3/10/2025 7:00,0,0
3/10/2025 7:15,0,0
3/10/2025 7:30,0,0
3/10/2025 7:45,0,0
3/10/2025 8:00,0,0
3/10/2025 8:15,0,0
3/10/2025 8:30,0,0
3/10/2025 8:45,0,0
3/10/2025 9:00,0,0
3/10/2025 9:15,0,0
3/10/2025 9:30,59.96666667,13.6199116
3/10/2025 9:45,109.14,24.78839052
3/10/2025 10:00,106.6666667,24.22663541
3/10/2025 10:15,106.28,24.13881386
3/10/2025 10:30,105.3333333,23.92380247
3/10/2025 10:45,104,23.62096953
3/10/2025 11:00,102.6666667,23.31813659
3/10/2025 11:15,103.14,23.42564228
3/10/2025 11:30,103.4490818,23.49584239
3/10/2025 11:45,102,23.16672011
3/10/2025 12:00,102,23.16672011
3/10/2025 12:15,102,23.16672011
3/10/2025 12:30,100.6666667,22.86388717
3/10/2025 12:45,101.1377778,22.97088814
3/10/2025 13:00,101.5288889,23.05971914
3/10/2025 13:15,101.1377778,22.97088814
3/10/2025 13:30,100.1955556,22.7568862
3/10/2025 13:45,101.1377778,22.97088814
3/10/2025 14:00,101.3333333,23.01530364
3/10/2025 14:15,100,22.7124707
3/10/2025 14:30,98.66666667,22.40963776
3/10/2025 14:45,100,22.7124707
3/10/2025 15:00,100,22.7124707
3/10/2025 15:15,100,22.7124707
3/10/2025 15:30,98.66666667,22.40963776
3/10/2025 15:45,100,22.7124707
3/10/2025 16:00,98.66666667,22.40963776
3/10/2025 16:15,99.13777778,22.51663873
3/10/2025 16:30,99.44462994,22.58633244
3/10/2025 16:45,98,22.25822129
3/10/2025 17:00,98.19777778,22.30314151
3/10/2025 17:15,99.13555556,22.51613401
3/10/2025 17:30,98,22.25822129
3/10/2025 17:45,98,22.25822129
3/10/2025 18:00,98,22.25822129
3/10/2025 18:15,98,22.25822129
3/10/2025 18:30,98,22.25822129
3/10/2025 18:45,98,22.25822129
3/10/2025 19:00,98,22.25822129
3/10/2025 19:15,98,22.25822129
3/10/2025 19:30,96.66666667,21.95538834
3/10/2025 19:45,98,22.25822129
3/10/2025 20:00,96.66666667,21.95538834
3/10/2025 20:15,98,22.25822129
3/10/2025 20:30,97.80222222,22.21330107
3/10/2025 20:45,96.86444444,22.00030856
3/10/2025 21:00,96.66666667,21.95538834
3/10/2025 21:15,97.13555556,22.06188459
3/10/2025 21:30,97.33333333,22.10680481
3/10/2025 21:45,96.86444444,22.00030856
3/10/2025 22:00,96.57351141,21.93423048
3/10/2025 22:15,96.86666667,22.00081328
3/10/2025 22:30,96.46666667,21.9099634
3/10/2025 22:45,96.86666667,22.00081328
3/10/2025 23:00,96.46666667,21.9099634
3/10/2025 23:15,96,21.80397187
3/10/2025 23:30,96,21.80397187
3/10/2025 23:45,96,21.80397187
3/11/2025 0:00,97.33333333,22.10680481
3/11/2025 0:15,95.13333333,21.60713046
3/11/2025 0:30,95.53333333,21.69798034
3/11/2025 0:45,96,21.80397187
3/11/2025 1:00,95.8,21.75854693
3/11/2025 1:15,94.86666667,21.54656387
3/11/2025 1:30,96,21.80397187
3/11/2025 1:45,95.13333333,21.60713046
3/11/2025 2:00,95.53333333,21.69798034
3/11/2025 2:15,95.13333333,21.60713046
3/11/2025 2:30,95.33333333,21.6525554
3/11/2025 2:45,94.86666667,21.54656387
3/11/2025 3:00,95.81364496,21.76164604
3/11/2025 3:15,94.08875162,21.36988014
3/11/2025 3:30,95.33333333,21.6525554
3/11/2025 3:45,94.86888889,21.54706859
3/11/2025 4:00,94.66666667,21.50113893
3/11/2025 4:15,96,21.80397187
3/11/2025 4:30,94.66666667,21.50113893
3/11/2025 4:45,95.13111111,21.60662574
3/11/2025 5:00,94.20222222,21.39565212
3/11/2025 5:15,95.13111111,21.60662574
3/11/2025 5:30,95.33333333,21.6525554
3/11/2025 5:45,94,21.34972246
3/11/2025 6:00,95.33333333,21.6525554
3/11/2025 6:15,94,21.34972246
3/11/2025 6:30,94.20222222,21.39565212
3/11/2025 6:45,95.13111111,21.60662574
3/11/2025 7:00,94,21.34972246
3/11/2025 7:15,94,21.34972246
3/11/2025 7:30,94.20222222,21.39565212
3/11/2025 7:45,95.13111111,21.60662574
3/11/2025 8:00,94.01604155,21.35336589
3/11/2025 8:15,94.08857726,21.36984054
3/11/2025 8:30,94,21.34972246
3/11/2025 8:45,94,21.34972246
3/11/2025 9:00,94,21.34972246
3/11/2025 9:15,94,21.34972246
3/11/2025 9:30,94,21.34972246
3/11/2025 9:45,94,21.34972246
3/11/2025 10:00,60.39111111,13.71631342
3/11/2025 10:15,0,0
3/11/2025 10:30,0,0
3/11/2025 10:45,0,0
3/11/2025 11:00,0,0
3/11/2025 11:15,0,0
3/11/2025 11:30,0,0
3/11/2025 11:45,0,0
3/11/2025 12:00,0,0
3/11/2025 12:15,0,0
3/11/2025 12:30,0,0
3/11/2025 12:45,0,0
3/11/2025 13:00,0,0
3/11/2025 13:15,0,0
3/11/2025 13:30,0,0
3/11/2025 13:45,0,0
3/11/2025 14:00,0,0
3/11/2025 14:15,0,0
3/11/2025 14:30,0,0
3/11/2025 14:45,0,0
3/11/2025 15:00,0,0
3/11/2025 15:15,0,0
3/11/2025 15:30,0,0
3/11/2025 15:45,0,0
3/11/2025 16:00,0,0
3/11/2025 16:15,0,0
3/11/2025 16:30,0,0
3/11/2025 16:45,0,0
3/11/2025 17:00,0,0
3/11/2025 17:15,0,0
3/11/2025 17:30,0,0
3/11/2025 17:45,0,0
3/11/2025 18:00,0,0
3/11/2025 18:15,0,0
3/11/2025 18:30,0,0
3/11/2025 18:45,0,0
3/11/2025 19:00,0,0
3/11/2025 19:15,0,0
3/11/2025 19:30,0,0
3/11/2025 19:45,0,0
3/11/2025 20:00,0,0
3/11/2025 20:15,0,0
3/11/2025 20:30,0,0
3/11/2025 20:45,0,0
3/11/2025 21:00,0,0
3/11/2025 21:15,0,0
3/11/2025 21:30,0,0
3/11/2025 21:45,0,0
3/11/2025 22:00,0,0
3/11/2025 22:15,0,0
3/11/2025 22:30,0,0
3/11/2025 22:45,0,0
3/11/2025 23:00,0,0
3/11/2025 23:15,0,0
3/11/2025 23:30,0,0
3/11/2025 23:45,0,0
3/12/2025 0:00,0,0
3/12/2025 0:15,0,0
3/12/2025 0:30,0,0
3/12/2025 0:45,0,0
3/12/2025 1:00,0,0
3/12/2025 1:15,0,0
3/12/2025 1:30,0,0
3/12/2025 1:45,0,0
3/12/2025 2:00,0,0
3/12/2025 2:15,0,0
3/12/2025 2:30,0,0
3/12/2025 2:45,0,0
3/12/2025 3:00,0,0
3/12/2025 3:15,0,0
3/12/2025 3:30,0,0
3/12/2025 3:45,0,0
3/12/2025 4:00,0,0
3/12/2025 4:15,0,0
3/12/2025 4:30,0,0
3/12/2025 4:45,0,0
3/12/2025 5:00,0,0
3/12/2025 5:15,0,0
3/12/2025 5:30,0,0
3/12/2025 5:45,0,0
3/12/2025 6:00,0,0
3/12/2025 6:15,0,0
3/12/2025 6:30,0,0
3/12/2025 6:45,0,0
3/12/2025 7:00,0,0
3/12/2025 7:15,0,0
3/12/2025 7:30,0,0
3/12/2025 7:45,0,0
3/12/2025 8:00,0,0
3/12/2025 8:15,0,0
3/12/2025 8:30,0,0
3/12/2025 8:45,0,0
3/12/2025 9:00,0,0
3/12/2025 9:15,0,0
3/12/2025 9:30,0,0
3/12/2025 9:45,0,0
3/12/2025 10:00,0,0
3/12/2025 10:15,0,0
3/12/2025 10:30,0,0
3/12/2025 10:45,0,0
3/12/2025 11:00,0,0
3/12/2025 11:15,0,0
3/12/2025 11:30,0,0
3/12/2025 11:45,0,0
3/12/2025 12:00,0,0
3/12/2025 12:15,0,0
3/12/2025 12:30,0,0
3/12/2025 12:45,0,0
3/12/2025 13:00,0,0
3/12/2025 13:15,0,0
3/12/2025 13:30,0,0
3/12/2025 13:45,0,0
3/12/2025 14:00,0,0
3/12/2025 14:15,0,0
3/12/2025 14:30,0,0
3/12/2025 14:45,0,0
3/12/2025 15:00,0,0
3/12/2025 15:15,0,0
3/12/2025 15:30,0,0
3/12/2025 15:45,0,0
3/12/2025 16:00,10.23555556,2.324747557
3/12/2025 16:15,101.96,23.15763513
3/12/2025 16:30,108.68,24.68391316
3/12/2025 16:45,106,24.07521894
3/12/2025 17:00,105.7822222,24.02575623
3/12/2025 17:15,104,23.62096953
3/12/2025 17:30,104,23.62096953
3/12/2025 17:45,104,23.62096953
3/12/2025 18:00,102.6666667,23.31813659
3/12/2025 18:15,103.1155556,23.42009034
3/12/2025 18:30,102,23.16672011
3/12/2025 18:45,102,23.16672011
3/12/2025 19:00,100.6666667,22.86388717
3/12/2025 19:15,102,23.16672011
3/12/2025 19:30,101.7983639,23.12092358
3/12/2025 19:45,100.0929327,22.733578
3/12/2025 20:00,101.3333333,23.01530364
3/12/2025 20:15,100,22.7124707
3/12/2025 20:30,101.3333333,23.01530364
3/12/2025 20:45,100,22.7124707
3/12/2025 21:00,100,22.7124707
3/12/2025 21:15,100,22.7124707
3/12/2025 21:30,98.66666667,22.40963776
3/12/2025 21:45,100,22.7124707
3/12/2025 22:00,98.66666667,22.40963776
3/12/2025 22:15,100,22.7124707
3/12/2025 22:30,98.66666667,22.40963776
3/12/2025 22:45,99.11333333,22.51108679
3/12/2025 23:00,99.33333333,22.56105423
3/12/2025 23:15,98,22.25822129
3/12/2025 23:30,99.33333333,22.56105423
3/12/2025 23:45,98,22.25822129
3/13/2025 0:00,98.22,22.30818872
3/13/2025 0:15,99.11333333,22.51108679
3/13/2025 0:30,98,22.25822129
3/13/2025 0:45,98.96308663,22.47696205
3/13/2025 1:00,97.14820998,22.06475873
3/13/2025 1:15,98,22.25822129
3/13/2025 1:30,98,22.25822129
3/13/2025 1:45,98,22.25822129
3/13/2025 2:00,98,22.25822129
3/13/2025 2:15,98,22.25822129
3/13/2025 2:30,96.66666667,21.95538834
3/13/2025 2:45,98,22.25822129
3/13/2025 3:00,96.66666667,21.95538834
3/13/2025 3:15,97.11111111,22.05633266
3/13/2025 3:30,97.33333333,22.10680481
3/13/2025 3:45,96.88888889,22.0058605
3/13/2025 4:00,96.44444444,21.90491619
3/13/2025 4:15,96.88888889,22.0058605
3/13/2025 4:30,96.44444444,21.90491619
3/13/2025 4:45,96.88888889,22.0058605
3/13/2025 5:00,96.44444444,21.90491619
3/13/2025 5:15,96,21.80397187
3/13/2025 5:30,96.01798553,21.80805683
3/13/2025 5:45,96.01768894,21.80798947
3/13/2025 6:00,96.07152583,21.82021715
3/13/2025 6:15,96,21.80397187
3/13/2025 6:30,96,21.80397187
3/13/2025 6:45,96,21.80397187
3/13/2025 7:00,96,21.80397187
3/13/2025 7:15,96,21.80397187
3/13/2025 7:30,96,21.80397187
3/13/2025 7:45,96,21.80397187
3/13/2025 8:00,95.77555556,21.75299499
3/13/2025 8:15,94.89111111,21.55211581
3/13/2025 8:30,95.77555556,21.75299499
3/13/2025 8:45,94.89111111,21.55211581
3/13/2025 9:00,94.66666667,21.50113893
3/13/2025 9:15,96,21.80397187
3/13/2025 9:30,94.66666667,21.50113893
3/13/2025 9:45,96,21.80397187
3/13/2025 10:00,95.77555556,21.75299499
3/13/2025 10:15,94.96491931,21.56887947
3/13/2025 10:30,95.8085921,21.76049841
3/13/2025 10:45,94.89333333,21.55262053
3/13/2025 11:00,94.44,21.44965733
3/13/2025 11:15,94.11333333,21.37546326
3/13/2025 11:30,94.88666667,21.55110636
3/13/2025 11:45,94.89333333,21.55262053
3/13/2025 12:00,94.44,21.44965733
3/13/2025 12:15,94.89333333,21.55262053
3/13/2025 12:30,94.44,21.44965733
3/13/2025 12:45,94,21.34972246
3/13/2025 13:00,94.22666667,21.40120406
3/13/2025 13:15,95.10666667,21.6010738
3/13/2025 13:30,95.33333333,21.6525554
3/13/2025 13:45,94,21.34972246
3/13/2025 14:00,94,21.34972246
3/13/2025 14:15,94,21.34972246
3/13/2025 14:30,95.33333333,21.6525554
3/13/2025 14:45,94,21.34972246
3/13/2025 15:00,95.33333333,21.6525554
3/13/2025 15:15,94,21.34972246
3/13/2025 15:30,94.10461881,21.37348397
3/13/2025 15:45,94,21.34972246
3/13/2025 16:00,88.23777778,20.04097942
3/13/2025 16:15,17.67111111,4.013545933
3/13/2025 16:30,0,0
3/13/2025 16:45,0,0
3/13/2025 17:00,0,0
3/13/2025 17:15,0,0
3/13/2025 17:30,0,0
3/13/2025 17:45,0,0
3/13/2025 18:00,0,0
3/13/2025 18:15,0,0
3/13/2025 18:30,0,0
3/13/2025 18:45,0,0
3/13/2025 19:00,0,0
3/13/2025 19:15,0,0
3/13/2025 19:30,0,0
3/13/2025 19:45,0,0
3/13/2025 20:00,0,0
3/13/2025 20:15,0,0
3/13/2025 20:30,0,0
3/13/2025 20:45,0,0
3/13/2025 21:00,0,0
3/13/2025 21:15,0,0
3/13/2025 21:30,0,0
3/13/2025 21:45,0,0
3/13/2025 22:00,0,0
3/13/2025 22:15,0,0
3/13/2025 22:30,0,0
3/13/2025 22:45,0,0
3/13/2025 23:00,0,0
3/13/2025 23:15,0,0
3/13/2025 23:30,0,0
3/13/2025 23:45,0,0
3/14/2025 0:00,0,0
3/14/2025 0:15,0,0
3/14/2025 0:30,0,0
3/14/2025 0:45,0,0
3/14/2025 1:00,0,0
3/14/2025 1:15,0,0
3/14/2025 1:30,0,0
3/14/2025 1:45,0,0
3/14/2025 2:00,0,0
3/14/2025 2:15,0,0
3/14/2025 2:30,0,0
3/14/2025 2:45,0,0
3/14/2025 3:00,0,0
3/14/2025 3:15,0,0
3/14/2025 3:30,0,0
3/14/2025 3:45,0,0
3/14/2025 4:00,0,0
3/14/2025 4:15,0,0
3/14/2025 4:30,0,0
3/14/2025 4:45,0,0
3/14/2025 5:00,0,0
3/14/2025 5:15,0,0
3/14/2025 5:30,0,0
3/14/2025 5:45,0,0
3/14/2025 6:00,0,0
3/14/2025 6:15,0,0
3/14/2025 6:30,0,0
3/14/2025 6:45,0,0
3/14/2025 7:00,0,0
3/14/2025 7:15,0,0
3/14/2025 7:30,0,0
3/14/2025 7:45,0,0
3/14/2025 8:00,0.451111111,0.102458479
3/14/2025 8:15,0.548888889,0.124666228
3/14/2025 8:30,26.05333333,5.9173557
3/14/2025 8:45,107.0977778,24.3245514
3/14/2025 9:00,105.7644444,24.02171846
3/14/2025 9:15,104,23.62096953
3/14/2025 9:30,103.7644444,23.56746904
3/14/2025 9:45,102,23.16672011
3/14/2025 10:00,103.0977778,23.41605257
3/14/2025 10:15,100.9022222,22.91738766
3/14/2025 10:30,101.7644444,23.11321963
3/14/2025 10:45,100.9022222,22.91738766
3/14/2025 11:00,100.6891337,22.86899
3/14/2025 11:15,101.1135883,22.96539411
3/14/2025 11:30,100.0756153,22.72964481
3/14/2025 11:45,100,22.7124707
3/14/2025 12:00,100,22.7124707
3/14/2025 12:15,100,22.7124707
3/14/2025 12:30,99.76222222,22.65846549
3/14/2025 12:45,98.90444444,22.46364297
3/14/2025 13:00,99.76222222,22.65846549
3/14/2025 13:15,98.90444444,22.46364297
3/14/2025 13:30,98.42888889,22.35563255
3/14/2025 13:45,98.90444444,22.46364297
3/14/2025 14:00,89.24,20.26860885
3/14/2025 14:15,88.90444444,20.1923959
3/14/2025 14:30,97.61777778,22.17140918
3/14/2025 14:45,98,22.25822129
3/14/2025 15:00,98,22.25822129
3/14/2025 15:15,98,22.25822129
3/14/2025 15:30,83.62222222,18.99267272
3/14/2025 15:45,86.14,19.56452226
3/14/2025 16:00,89.47777778,20.32261406
3/14/2025 16:15,88.71333333,20.14898984
3/14/2025 16:30,90.76683361,20.61539049
3/14/2025 16:45,93.81333333,21.30732585
3/14/2025 17:00,95.65333333,21.72523531
3/14/2025 17:15,89.25333333,20.27163718
3/14/2025 17:30,92.66666667,21.04688952
3/14/2025 17:45,97.09333333,22.05229488
3/14/2025 18:00,97.33333333,22.10680481
3/14/2025 18:15,96.90666667,22.00989827
3/14/2025 18:30,97.76,22.20371136
3/14/2025 18:45,96.90666667,22.00989827
3/14/2025 19:00,96.42666667,21.90087841
3/14/2025 19:15,96,21.80397187
3/14/2025 19:30,96.24,21.8584818
3/14/2025 19:45,97.09333333,22.05229488
3/14/2025 20:00,96,21.80397187
3/14/2025 20:15,96.90666667,22.00989827
3/14/2025 20:30,96.42666667,21.90087841
3/14/2025 20:45,96,21.80397187
3/14/2025 21:00,96,21.80397187
3/14/2025 21:15,96,21.80397187
3/14/2025 21:30,96,21.80397187
3/14/2025 21:45,95.16242627,21.61373818
3/14/2025 22:00,95.60885921,21.71513413
3/14/2025 22:15,95.09111111,21.59754075
3/14/2025 22:30,46.61555556,10.5875444
3/14/2025 22:45,0,0
3/14/2025 23:00,0,0
3/14/2025 23:15,0,0
3/14/2025 23:30,0,0
3/14/2025 23:45,0,0
3/15/2025 0:00,0,0
3/15/2025 0:15,0,0
3/15/2025 0:30,0,0
3/15/2025 0:45,0,0
3/15/2025 1:00,0,0
3/15/2025 1:15,0,0
3/15/2025 1:30,0,0
3/15/2025 1:45,0,0
3/15/2025 2:00,0,0
3/15/2025 2:15,0,0
3/15/2025 2:30,0,0
3/15/2025 2:45,0,0
3/15/2025 3:00,0,0
3/15/2025 3:15,0,0
3/15/2025 3:30,0,0
3/15/2025 3:45,0,0
3/15/2025 4:00,0,0
3/15/2025 4:15,0,0
3/15/2025 4:30,0,0
3/15/2025 4:45,0,0
3/15/2025 5:00,0,0
3/15/2025 5:15,0,0
3/15/2025 5:30,0,0
3/15/2025 5:45,0,0
3/15/2025 6:00,0,0
3/15/2025 6:15,0,0
3/15/2025 6:30,0,0
3/15/2025 6:45,0,0
3/15/2025 7:00,0,0
3/15/2025 7:15,0,0
3/15/2025 7:30,0,0
3/15/2025 7:45,0,0
3/15/2025 8:00,0,0
3/15/2025 8:15,0,0
3/15/2025 8:30,0,0
3/15/2025 8:45,0,0
3/15/2025 9:00,0,0
3/15/2025 9:15,0,0
3/15/2025 9:30,0,0
3/15/2025 9:45,0,0
3/15/2025 10:00,0,0
3/15/2025 10:15,0,0
3/15/2025 10:30,0,0
3/15/2025 10:45,0,0
3/15/2025 11:00,0,0
3/15/2025 11:15,0,0
3/15/2025 11:30,0,0
3/15/2025 11:45,0,0
3/15/2025 12:00,0,0
3/15/2025 12:15,0,0
3/15/2025 12:30,0,0
3/15/2025 12:45,0,0
3/15/2025 13:00,0,0
3/15/2025 13:15,0,0
3/15/2025 13:30,0,0
3/15/2025 13:45,0,0
3/15/2025 14:00,0,0
3/15/2025 14:15,0,0
3/15/2025 14:30,0,0
3/15/2025 14:45,0,0
3/15/2025 15:00,0,0
3/15/2025 15:15,0,0
3/15/2025 15:30,0,0
3/15/2025 15:45,0,0
3/15/2025 16:00,0,0
3/15/2025 16:15,0,0
3/15/2025 16:30,0,0
3/15/2025 16:45,0,0
3/15/2025 17:00,0,0
3/15/2025 17:15,0,0
3/15/2025 17:30,0,0
3/15/2025 17:45,11.03171953,2.505576067
3/15/2025 18:00,85.45836331,19.40970573
3/15/2025 18:15,100.0903357,22.73298818
3/15/2025 18:30,99.74888889,22.65543716
3/15/2025 18:45,98,22.25822129
3/15/2025 19:00,96.66666667,21.95538834
3/15/2025 19:15,97.08222222,22.04977128
3/15/2025 19:30,96,21.80397187
3/15/2025 19:45,96,21.80397187
3/15/2025 20:00,96,21.80397187
3/15/2025 20:15,95.08222222,21.59552186
3/15/2025 20:30,95.33333333,21.6525554
3/15/2025 20:45,94.91777778,21.55817247
3/15/2025 21:00,94.41555556,21.44410539
3/15/2025 21:15,94.91777778,21.55817247
3/15/2025 21:30,94.41555556,21.44410539
3/15/2025 21:45,94,21.34972246
3/15/2025 22:00,94,21.34972246
3/15/2025 22:15,93.08222222,21.14127245
3/15/2025 22:30,93.35056576,21.2022199
3/15/2025 22:45,93.00293823,21.1232651
3/15/2025 23:00,93.74666667,21.2921842
3/15/2025 23:15,92.92,21.10442777
3/15/2025 23:30,92.66666667,21.04688952
3/15/2025 23:45,93.08,21.14076773
3/16/2025 0:00,93.33333333,21.19830599
3/16/2025 0:15,92,20.89547304
3/16/2025 0:30,92.25333333,20.9530113
3/16/2025 0:45,93.08,21.14076773
3/16/2025 1:00,92,20.89547304
3/16/2025 1:15,92,20.89547304
3/16/2025 1:30,92,20.89547304
3/16/2025 1:45,92,20.89547304
3/16/2025 2:00,92,20.89547304
3/16/2025 2:15,92,20.89547304
3/16/2025 2:30,90.66666667,20.5926401
3/16/2025 2:45,92,20.89547304
3/16/2025 3:00,90.66666667,20.5926401
3/16/2025 3:15,91.08,20.68651831
3/16/2025 3:30,90.25333333,20.49876189
3/16/2025 3:45,91.14705991,20.70174928
3/16/2025 4:00,91.36421814,20.75107128
3/16/2025 4:15,90,20.44122363
3/16/2025 4:30,91.33333333,20.74405657
3/16/2025 4:45,90,20.44122363
3/16/2025 5:00,91.33333333,20.74405657
3/16/2025 5:15,90,20.44122363
3/16/2025 5:30,90.25555556,20.49926661
3/16/2025 5:45,91.07777778,20.68601359
3/16/2025 6:00,90,20.44122363
3/16/2025 6:15,90,20.44122363
3/16/2025 6:30,90,20.44122363
3/16/2025 6:45,90,20.44122363
3/16/2025 7:00,90,20.44122363
3/16/2025 7:15,90,20.44122363
3/16/2025 7:30,74.5,16.92079067
3/16/2025 7:45,0,0
3/16/2025 8:00,0,0
3/16/2025 8:15,0,0
3/16/2025 8:30,0,0
3/16/2025 8:45,0,0
3/16/2025 9:00,0,0
3/16/2025 9:15,0,0
3/16/2025 9:30,0,0
3/16/2025 9:45,0,0
3/16/2025 10:00,0,0
3/16/2025 10:15,0,0
3/16/2025 10:30,0,0
3/16/2025 10:45,0,0
3/16/2025 11:00,0,0
3/16/2025 11:15,0,0
3/16/2025 11:30,0,0
3/16/2025 11:45,0,0
3/16/2025 12:00,0,0
3/16/2025 12:15,0,0
3/16/2025 12:30,0,0
3/16/2025 12:45,0,0
3/16/2025 13:00,0,0
3/16/2025 13:15,0,0
3/16/2025 13:30,0,0
3/16/2025 13:45,0,0
3/16/2025 14:00,0,0
3/16/2025 14:15,0,0
3/16/2025 14:30,0,0
3/16/2025 14:45,0,0
3/16/2025 15:00,0,0
3/16/2025 15:15,0,0
3/16/2025 15:30,0,0
3/16/2025 15:45,0,0
3/16/2025 16:00,0,0
3/16/2025 16:15,0,0
3/16/2025 16:30,0,0
3/16/2025 16:45,0,0
3/16/2025 17:00,0,0
3/16/2025 17:15,0,0
3/16/2025 17:30,0,0
3/16/2025 17:45,0,0
3/16/2025 18:00,0,0
3/16/2025 18:15,0,0
3/16/2025 18:30,0,0
3/16/2025 18:45,0,0
3/16/2025 19:00,0,0
3/16/2025 19:15,0,0
3/16/2025 19:30,0,0
3/16/2025 19:45,0,0
3/16/2025 20:00,0,0
3/16/2025 20:15,0,0
3/16/2025 20:30,0,0
3/16/2025 20:45,0,0
3/16/2025 21:00,0,0
3/16/2025 21:15,0,0
3/16/2025 21:30,0,0
3/16/2025 21:45,0,0
3/16/2025 22:00,0,0
3/16/2025 22:15,0,0
3/16/2025 22:30,0,0
3/16/2025 22:45,0,0
3/16/2025 23:00,0,0
3/16/2025 23:15,0,0
3/16/2025 23:30,0,0
3/16/2025 23:45,0,0
3/17/2025 0:00,0,0
3/17/2025 0:15,0,0
3/17/2025 0:30,0,0
3/17/2025 0:45,0,0
3/17/2025 1:00,0,0
3/17/2025 1:15,0,0
3/17/2025 1:30,0,0
3/17/2025 1:45,0,0
3/17/2025 2:00,0,0
3/17/2025 2:15,0,0
3/17/2025 2:30,0,0
3/17/2025 2:45,0,0
3/17/2025 3:00,0,0
3/17/2025 3:15,0,0
3/17/2025 3:30,0,0
3/17/2025 3:45,0,0
3/17/2025 4:00,0,0
3/17/2025 4:15,0,0
3/17/2025 4:30,0,0
3/17/2025 4:45,0,0
3/17/2025 5:00,0,0
3/17/2025 5:15,0,0
3/17/2025 5:30,0,0
3/17/2025 5:45,0,0
3/17/2025 6:00,0,0
3/17/2025 6:15,0,0
3/17/2025 6:30,0,0
3/17/2025 6:45,0,0
3/17/2025 7:00,0,0
3/17/2025 7:15,0,0
3/17/2025 7:30,0,0
3/17/2025 7:45,0,0
3/17/2025 8:00,0,0
3/17/2025 8:15,0,0
3/17/2025 8:30,0,0
3/17/2025 8:45,0,0
3/17/2025 9:00,0,0
3/17/2025 9:15,0,0
3/17/2025 9:30,0,0
3/17/2025 9:45,0,0
3/17/2025 10:00,0,0
3/17/2025 10:15,0,0
3/17/2025 10:30,0,0
3/17/2025 10:45,0,0
3/17/2025 11:00,0,0
3/17/2025 11:15,0,0
3/17/2025 11:30,0,0
