,"Distribution System Pressure, psi","Distribution System Pressure Head, m"
11/24/2024 14:30,28.38848318,19.99188957
11/24/2024 14:45,28.62408251,20.15780459
11/24/2024 15:00,28.6217955,20.15619401
11/24/2024 15:15,29.69071632,20.90895516
11/24/2024 15:30,29.90562186,21.06029708
11/24/2024 15:45,29.70683608,20.9203071
11/24/2024 16:00,28.99808307,20.42118526
11/24/2024 16:15,28.33979192,19.95759994
11/24/2024 16:30,29.4789462,20.75982127
11/24/2024 16:45,29.60133834,20.84601291
11/24/2024 17:00,29.46463392,20.7497422
11/24/2024 17:15,29.33829484,20.66077102
11/24/2024 17:30,26.45455465,18.62996807
11/24/2024 17:45,29.67433835,20.89742137
11/24/2024 18:00,29.22283753,20.57946305
11/24/2024 18:15,27.68367712,19.49554727
11/24/2024 18:30,27.8248449,19.5949612
11/24/2024 18:45,29.91617163,21.0677265
11/24/2024 19:00,28.4544746,20.0383624
11/24/2024 19:15,29.3916708,20.69835972
11/24/2024 19:30,28.26723456,19.90650321
11/24/2024 19:45,28.53573737,20.0955897
11/24/2024 20:00,29.14020992,20.52127459
11/24/2024 20:15,29.92410241,21.07331155
11/24/2024 20:30,29.98017114,21.11279658
11/24/2024 20:45,29.04175766,20.45194201
11/24/2024 21:00,28.82958178,20.30252238
11/24/2024 21:15,28.88115026,20.33883821
11/24/2024 21:30,29.14242316,20.52283321
11/24/2024 21:45,26.62279773,18.74844911
11/24/2024 22:00,26.91571996,18.95473236
11/24/2024 22:15,29.38919935,20.69661926
11/24/2024 22:30,29.15304671,20.53031459
11/24/2024 22:45,28.75971719,20.25332197
11/24/2024 23:00,29.27344693,20.61510347
11/24/2024 23:15,29.78905792,20.9782098
11/24/2024 23:30,29.49111902,20.76839368
11/24/2024 23:45,29.96154304,21.0996782
11/25/2024 0:00,30.18614995,21.25785207
11/25/2024 0:15,30.04815447,21.16067216
11/25/2024 0:30,30.29799231,21.3366143
11/25/2024 0:45,30.44527109,21.44033175
11/25/2024 1:00,30.60574324,21.55334031
11/25/2024 1:15,30.4781008,21.46345127
11/25/2024 1:30,30.29270512,21.33289093
11/25/2024 1:45,30.45186162,21.44497297
11/25/2024 2:00,30.70232654,21.62135672
11/25/2024 2:15,30.55814629,21.51982133
11/25/2024 2:30,30.66912795,21.59797743
11/25/2024 2:45,30.65228274,21.58611461
11/25/2024 3:00,30.66834102,21.59742325
11/25/2024 3:15,30.59759114,21.54759939
11/25/2024 3:30,30.60273077,21.55121885
11/25/2024 3:45,30.07747989,21.18132387
11/25/2024 4:00,30.63627364,21.57484059
11/25/2024 4:15,30.57255694,21.52996968
11/25/2024 4:30,30.41957292,21.42223445
11/25/2024 4:45,30.31948532,21.35175022
11/25/2024 5:00,30.24669434,21.30048897
11/25/2024 5:15,30.64495446,21.58095384
11/25/2024 5:30,30.67313637,21.60080026
11/25/2024 5:45,30.72831981,21.63966184
11/25/2024 6:00,29.98570424,21.11669312
11/25/2024 6:15,30.60605063,21.55355678
11/25/2024 6:30,30.45033695,21.44389926
11/25/2024 6:45,30.03186257,21.14919899
11/25/2024 7:00,29.8449914,21.01759958
11/25/2024 7:15,29.25895021,20.60489452
11/25/2024 7:30,27.90469366,19.65119272
11/25/2024 7:45,25.33241772,17.83973079
11/25/2024 8:00,28.66508892,20.18668234
11/25/2024 8:15,27.84975614,19.61250432
11/25/2024 8:30,29.277025,20.61762324
11/25/2024 8:45,28.90574181,20.3561562
11/25/2024 9:00,29.917143,21.06841056
11/25/2024 9:15,29.1251476,20.51066732
11/25/2024 9:30,29.32874103,20.65404298
11/25/2024 9:45,28.6084054,20.14676437
11/25/2024 10:00,29.80498095,20.9894232
11/25/2024 10:15,29.61087986,20.8527323
11/25/2024 10:30,30.11589189,21.20837457
11/25/2024 10:45,30.57494232,21.53164952
11/25/2024 11:00,29.4891517,20.76700824
11/25/2024 11:15,29.02269921,20.43852057
11/25/2024 11:30,29.56934473,20.82348221
11/25/2024 11:45,30.37806239,21.39300168
11/25/2024 12:00,30.01964057,21.14059195
11/25/2024 12:15,29.36951381,20.68275621
11/25/2024 12:30,30.16610783,21.24373791
11/25/2024 12:45,30.66165212,21.59271276
11/25/2024 13:00,30.21376625,21.27730018
11/25/2024 13:15,29.96374398,21.10122816
11/25/2024 13:30,27.95717202,19.68814931
11/25/2024 13:45,30.25104704,21.30355425
11/25/2024 14:00,25.78436119,18.15800084
11/25/2024 14:15,30.55278534,21.51604601
11/25/2024 14:30,30.48370768,21.46739977
11/25/2024 14:45,29.85802492,21.02677811
11/25/2024 15:00,29.95339094,21.09393728
11/25/2024 15:15,30.44315621,21.4388424
11/25/2024 15:30,30.42845047,21.42848625
11/25/2024 15:45,29.60962569,20.85184908
11/25/2024 16:00,30.54407993,21.50991544
11/25/2024 16:15,30.38794819,21.39996351
11/25/2024 16:30,30.04376488,21.1575809
11/25/2024 16:45,30.33883887,21.36537948
11/25/2024 17:00,30.51255356,21.48771378
11/25/2024 17:15,30.39630932,21.40585163
11/25/2024 17:30,30.12174468,21.21249625
11/25/2024 17:45,30.186568,21.25814648
11/25/2024 18:00,29.9430379,21.08664641
11/25/2024 18:15,29.86599258,21.03238914
11/25/2024 18:30,30.28808191,21.32963515
11/25/2024 18:45,29.59051806,20.838393
11/25/2024 19:00,30.26918331,21.31632627
11/25/2024 19:15,30.23220991,21.29028867
11/25/2024 19:30,29.93412346,21.08036864
11/25/2024 19:45,29.70511467,20.91909484
11/25/2024 20:00,29.96185043,21.09989467
11/25/2024 20:15,29.44690342,20.73725593
11/25/2024 20:30,29.87018544,21.03534186
11/25/2024 20:45,29.82592065,21.00416947
11/25/2024 21:00,30.3401914,21.36633197
11/25/2024 21:15,30.65219667,21.58605399
11/25/2024 21:30,30.37431218,21.39036069
11/25/2024 21:45,29.89723614,21.05439165
11/25/2024 22:00,30.5092583,21.48539317
11/25/2024 22:15,30.37800091,21.39295839
11/25/2024 22:30,27.76361195,19.5518394
11/25/2024 22:45,30.47851886,21.46374568
11/25/2024 23:00,30.06384388,21.17172104
11/25/2024 23:15,30.35279457,21.37520744
11/25/2024 23:30,30.47021921,21.45790085
11/25/2024 23:45,30.8135787,21.69970331
11/26/2024 0:00,30.88243504,21.74819369
11/26/2024 0:15,30.9552875,21.79949824
11/26/2024 0:30,30.72627871,21.63822444
11/26/2024 0:45,30.95221356,21.79733349
11/26/2024 1:00,31.08961883,21.89409777
11/26/2024 1:15,31.13326883,21.9248372
11/26/2024 1:30,31.02506602,21.84863804
11/26/2024 1:45,31.080397,21.88760352
11/26/2024 2:00,30.88182025,21.74776074
11/26/2024 2:15,30.98694912,21.82179515
11/26/2024 2:30,31.10714031,21.90643684
11/26/2024 2:45,31.03951355,21.85881236
11/26/2024 3:00,30.89380863,21.75620326
11/26/2024 3:15,31.1295801,21.92223951
11/26/2024 3:30,31.06902341,21.87959395
11/26/2024 3:45,31.16923397,21.95016477
11/26/2024 4:00,31.13080968,21.92310541
11/26/2024 4:15,31.03982095,21.85902884
11/26/2024 4:30,31.19444031,21.96791571
11/26/2024 4:45,31.13726496,21.92765138
11/26/2024 5:00,31.16093432,21.94431995
11/26/2024 5:15,30.86337659,21.73477225
11/26/2024 5:30,31.06717904,21.8782951
11/26/2024 5:45,31.11021425,21.90860159
11/26/2024 6:00,31.18122235,21.95860729
11/26/2024 6:15,31.05580545,21.87028553
11/26/2024 6:30,30.68939139,21.61224746
11/26/2024 6:45,30.82833363,21.71009411
11/26/2024 7:00,30.25965408,21.30961555
11/26/2024 7:15,30.25658014,21.3074508
11/26/2024 7:30,26.79409016,18.86907758
11/26/2024 7:45,29.00394816,20.4253156
11/26/2024 8:00,29.75644953,20.95524615
11/26/2024 8:15,27.34955175,19.26024771
11/26/2024 8:30,30.12132662,21.21220185
11/26/2024 8:45,29.96793684,21.10418088
11/26/2024 9:00,30.37523436,21.39101011
11/26/2024 9:15,30.65096709,21.58518809
11/26/2024 9:30,30.62699033,21.56830305
11/26/2024 9:45,29.95133755,21.09249123
11/26/2024 10:00,30.39798154,21.40702925
11/26/2024 10:15,30.23598472,21.29294698
11/26/2024 10:30,30.68293611,21.60770148
11/26/2024 10:45,30.51417661,21.48885676
11/26/2024 11:00,30.55321569,21.51634908
11/26/2024 11:15,30.42288048,21.42456372
11/26/2024 11:30,30.41796217,21.42110012
11/26/2024 11:45,30.37123823,21.38819594
11/26/2024 12:00,30.0955055,21.19401796
11/26/2024 12:15,30.44685724,21.44144876
11/26/2024 12:30,30.37923049,21.39382429
11/26/2024 12:45,29.84651607,21.01867329
11/26/2024 13:00,30.21846324,21.28060792
11/26/2024 13:15,30.41400293,21.41831193
11/26/2024 13:30,30.52309104,21.49513454
11/26/2024 13:45,30.93097876,21.78237941
11/26/2024 14:00,30.87402473,21.74227094
11/26/2024 14:15,30.48774069,21.47023992
11/26/2024 14:30,30.20031468,21.26782724
11/26/2024 14:45,30.12181846,21.21254821
11/26/2024 15:00,30.30477957,21.34139407
11/26/2024 15:15,30.39035816,21.40166068
11/26/2024 15:30,29.61867538,20.8582221
11/26/2024 15:45,30.18083817,21.25411139
11/26/2024 16:00,30.28795895,21.32954856
11/26/2024 16:15,29.57854197,20.82995914
11/26/2024 16:30,28.64662066,20.17367652
11/26/2024 16:45,29.82362134,21.00255024
11/26/2024 17:00,29.69082698,20.90903309
11/26/2024 17:15,30.29209033,21.33245798
11/26/2024 17:30,30.04892911,21.16121768
11/26/2024 17:45,30.42798323,21.4281572
11/26/2024 18:00,29.80857131,20.99195163
11/26/2024 18:15,29.67253087,20.8961485
11/26/2024 18:30,29.66515341,20.8909531
11/26/2024 18:45,29.70912309,20.92191767
11/26/2024 19:00,29.68285932,20.90342206
11/26/2024 19:15,29.99728686,21.1248499
11/26/2024 19:30,28.58642055,20.13128208
11/26/2024 19:45,30.132442,21.22002958
11/26/2024 20:00,29.57264,20.82580282
11/26/2024 20:15,30.34609337,21.37048829
11/26/2024 20:30,28.43680558,20.02591942
11/26/2024 20:45,29.81535858,20.9967314
11/26/2024 21:00,30.29813986,21.33671821
11/26/2024 21:15,29.0532665,20.46004683
11/26/2024 21:30,29.17691281,20.5471217
11/26/2024 21:45,27.31970991,19.23923233
11/26/2024 22:00,29.06669349,20.46950246
11/26/2024 22:15,29.52306344,20.79088975
11/26/2024 22:30,29.47348688,20.75597668
11/26/2024 22:45,29.5732302,20.82621845
11/26/2024 23:00,29.39026908,20.69737259
11/26/2024 23:15,30.25712115,21.3078318
11/26/2024 23:30,30.3919812,21.40280366
11/26/2024 23:45,30.64089685,21.57809638
11/27/2024 0:00,30.5907301,21.54276767
11/27/2024 0:15,30.48242892,21.46649924
11/27/2024 0:30,30.46767399,21.45610844
11/27/2024 0:45,30.77472406,21.67234089
11/27/2024 1:00,30.6628817,21.59357866
11/27/2024 1:15,30.57568007,21.53216906
11/27/2024 1:30,30.51193877,21.48728083
11/27/2024 1:45,30.72603279,21.63805126
11/27/2024 2:00,30.83020259,21.71141028
11/27/2024 2:15,30.58851686,21.54120905
11/27/2024 2:30,30.7443289,21.65093585
11/27/2024 2:45,30.65697973,21.58942234
11/27/2024 3:00,30.75052598,21.65529998
11/27/2024 3:15,30.75229657,21.65654688
11/27/2024 3:30,30.73104947,21.64158413
11/27/2024 3:45,30.70463815,21.62298461
11/27/2024 4:00,30.80674225,21.69488891
11/27/2024 4:15,30.85100704,21.7260613
11/27/2024 4:30,30.96521019,21.80648605
11/27/2024 4:45,30.99250681,21.82570902
11/27/2024 5:00,30.83817025,21.7170213
11/27/2024 5:15,30.82075944,21.70476017
11/27/2024 5:30,30.83817025,21.7170213
11/27/2024 5:45,30.74949313,21.65457263
11/27/2024 6:00,30.53584176,21.50411392
11/27/2024 6:15,30.56535162,21.52489551
11/27/2024 6:30,30.3401914,21.36633197
11/27/2024 6:45,30.40776898,21.41392181
11/27/2024 7:00,30.20297056,21.26969758
11/27/2024 7:15,29.78540608,20.97563808
11/27/2024 7:30,29.30439539,20.63689817
11/27/2024 7:45,28.71036196,20.21856476
11/27/2024 8:00,28.8883064,20.34387775
11/27/2024 8:15,30.15335712,21.23475853
11/27/2024 8:30,30.05671233,21.16669882
11/27/2024 8:45,28.64422299,20.17198802
11/27/2024 9:00,29.41055711,20.71165994
11/27/2024 9:15,29.14625944,20.52553482
11/27/2024 9:30,30.12738844,21.21647073
11/27/2024 9:45,29.99115126,21.12052906
11/27/2024 10:00,29.84845881,21.02004141
11/27/2024 10:15,29.56020897,20.81704857
11/27/2024 10:30,29.53934305,20.80235426
11/27/2024 10:45,29.47658541,20.75815874
11/27/2024 11:00,30.33363776,21.36171673
11/27/2024 11:15,30.14070476,21.22584843
11/27/2024 11:30,29.6741785,20.89730881
11/27/2024 11:45,30.24352203,21.29825495
11/27/2024 12:00,30.13641354,21.22282644
11/27/2024 12:15,30.20458131,21.27083191
11/27/2024 12:30,27.91894446,19.66122849
11/27/2024 12:45,27.51093379,19.37389703
11/27/2024 13:00,29.77238485,20.96646821
11/27/2024 13:15,30.07203287,21.17748793
11/27/2024 13:30,30.14392626,21.22811708
11/27/2024 13:45,30.41231841,21.41712564
11/27/2024 14:00,30.47800244,21.463382
11/27/2024 14:15,30.10188701,21.19851198
11/27/2024 14:30,30.16988264,21.24639622
11/27/2024 14:45,30.15970174,21.23922657
11/27/2024 15:00,29.84082313,21.01466418
11/27/2024 15:15,30.19039199,21.26083943
11/27/2024 15:30,30.2601828,21.30998789
11/27/2024 15:45,30.16822271,21.24522726
11/27/2024 16:00,30.07545109,21.17989513
11/27/2024 16:15,29.7661386,20.96206944
11/27/2024 16:30,30.06812281,21.17473437
11/27/2024 16:45,29.96990417,21.10556631
11/27/2024 17:00,29.20419713,20.56633601
11/27/2024 17:15,29.95693212,21.09643107
11/27/2024 17:30,28.98067225,20.40892412
11/27/2024 17:45,28.29750675,19.92782166
11/27/2024 18:00,29.7955132,20.98275578
11/27/2024 18:15,27.55998163,19.40843777
11/27/2024 18:30,29.85555347,21.02503765
11/27/2024 18:45,29.82882245,21.006213
11/27/2024 19:00,29.71998026,20.92956357
11/27/2024 19:15,30.23470596,21.29204645
11/27/2024 19:30,30.42498306,21.42604441
11/27/2024 19:45,30.15151275,21.23345968
11/27/2024 20:00,30.19999499,21.2676021
11/27/2024 20:15,30.57177001,21.5294155
11/27/2024 20:30,29.73853459,20.94262999
11/27/2024 20:45,29.91915951,21.06983064
11/27/2024 21:00,30.3649428,21.38376253
11/27/2024 21:15,30.22979994,21.28859151
11/27/2024 21:30,30.67560782,21.60254072
11/27/2024 21:45,30.52574693,21.49700488
11/27/2024 22:00,30.43153671,21.43065965
11/27/2024 22:15,30.20288449,21.26963697
11/27/2024 22:30,30.40570329,21.4124671
11/27/2024 22:45,30.53289077,21.50203576
11/27/2024 23:00,30.41989261,21.42245958
11/27/2024 23:15,30.63165043,21.57158481
11/27/2024 23:30,30.66874678,21.597709
11/27/2024 23:45,30.13699144,21.22323341
11/28/2024 0:00,30.21904114,21.28101489
11/28/2024 0:15,30.65716416,21.58955223
11/28/2024 0:30,30.48347406,21.46723525
11/28/2024 0:45,31.01242596,21.83973659
11/28/2024 1:00,30.63242507,21.57213033
11/28/2024 1:15,30.63192094,21.57177531
11/28/2024 1:30,30.78168347,21.67724188
11/28/2024 1:45,30.89522264,21.75719905
11/28/2024 2:00,30.9582016,21.80155042
11/28/2024 2:15,31.13753546,21.92784188
11/28/2024 2:30,31.12504296,21.91904434
11/28/2024 2:45,31.14376942,21.93223199
11/28/2024 3:00,31.04557537,21.86308125
11/28/2024 3:15,31.11200944,21.9098658
11/28/2024 3:30,31.25074266,22.00756525
11/28/2024 3:45,31.03225905,21.85370355
11/28/2024 4:00,31.21469145,21.98217707
11/28/2024 4:15,31.15908996,21.9430211
11/28/2024 4:30,31.09512734,21.897977
11/28/2024 4:45,31.19983815,21.97171701
11/28/2024 5:00,31.22467561,21.98920818
11/28/2024 5:15,31.0638223,21.8759312
11/28/2024 5:30,30.96710374,21.80781953
11/28/2024 5:45,31.13029325,21.92274173
11/28/2024 6:00,31.03736179,21.85729704
11/28/2024 6:15,30.64510201,21.58105775
11/28/2024 6:30,30.84537558,21.72209548
11/28/2024 6:45,30.93191323,21.78303749
11/28/2024 7:00,30.79004459,21.68313
11/28/2024 7:15,30.90284602,21.76256762
11/28/2024 7:30,30.41976965,21.42237299
11/28/2024 7:45,30.5211852,21.49379239
11/28/2024 8:00,30.3838414,21.39707141
11/28/2024 8:15,28.71803452,20.22396797
11/28/2024 8:30,28.6977219,20.20966331
11/28/2024 8:45,29.92486475,21.07384841
11/28/2024 9:00,30.39525188,21.40510696
11/28/2024 9:15,30.58342641,21.53762423
11/28/2024 9:30,29.72717329,20.93462908
11/28/2024 9:45,30.45564872,21.44763994
11/28/2024 10:00,30.2994678,21.33765338
11/28/2024 10:15,30.25515383,21.30644636
11/28/2024 10:30,29.84828667,21.01992019
11/28/2024 10:45,30.01831263,21.13965678
11/28/2024 11:00,29.05722574,20.46283503
11/28/2024 11:15,29.90452754,21.05952643
11/28/2024 11:30,29.83419571,21.00999698
11/28/2024 11:45,29.11014676,20.50010335
11/28/2024 12:00,29.12502464,20.51058073
11/28/2024 12:15,28.46997957,20.04928139
11/28/2024 12:30,28.97223735,20.40298405
11/28/2024 12:45,28.66789235,20.18865659
11/28/2024 13:00,28.58551067,20.13064132
11/28/2024 13:15,29.59120662,20.8388779
11/28/2024 13:30,27.46757889,19.34336541
11/28/2024 13:45,29.11454864,20.50320327
11/28/2024 14:00,29.76993799,20.96474507
11/28/2024 14:15,29.33582339,20.65903056
11/28/2024 14:30,29.7972592,20.98398535
11/28/2024 14:45,28.1457892,19.82097831
11/28/2024 15:00,28.65185866,20.17736526
11/28/2024 15:15,28.87913375,20.33741814
11/28/2024 15:30,29.55965566,20.81665892
11/28/2024 15:45,29.61648673,20.8566808
11/28/2024 16:00,29.67653929,20.89897133
11/28/2024 16:15,30.16492744,21.24290665
11/28/2024 16:30,27.65976184,19.47870552
11/28/2024 16:45,30.45648483,21.44822876
11/28/2024 17:00,30.11276877,21.20617519
11/28/2024 17:15,30.01430421,21.13683395
11/28/2024 17:30,30.13408964,21.22118989
11/28/2024 17:45,30.22726701,21.28680776
11/28/2024 18:00,30.60386198,21.55201548
11/28/2024 18:15,30.55280993,21.51606333
11/28/2024 18:30,30.87168853,21.74062573
11/28/2024 18:45,30.52556249,21.49687499
11/28/2024 19:00,30.6372573,21.57553331
11/28/2024 19:15,30.98579332,21.82098121
11/28/2024 19:30,30.23346408,21.29117189
11/28/2024 19:45,30.40068661,21.40893423
11/28/2024 20:00,30.46698542,21.45562354
11/28/2024 20:15,30.54233393,21.50868587
11/28/2024 20:30,28.79746522,20.27990509
11/28/2024 20:45,29.81707999,20.99794366
11/28/2024 21:00,30.33908478,21.36555266
11/28/2024 21:15,30.7664613,21.66652204
11/28/2024 21:30,30.71157296,21.62786828
11/28/2024 21:45,30.4557225,21.4476919
11/28/2024 22:00,30.56943381,21.52777029
11/28/2024 22:15,30.83932606,21.71783525
11/28/2024 22:30,30.43226216,21.43117053
11/28/2024 22:45,30.39387475,21.40413715
11/28/2024 23:00,30.40454748,21.41165316
11/28/2024 23:15,30.62761742,21.56874466
11/28/2024 23:30,30.51267652,21.48780037
11/28/2024 23:45,30.59038581,21.54252522
11/29/2024 0:00,30.7155322,21.63065648
11/29/2024 0:15,30.09262829,21.19199175
11/29/2024 0:30,30.004443,21.12988943
11/29/2024 0:45,30.92475709,21.77799795
11/29/2024 1:00,30.82548101,21.70808522
11/29/2024 1:15,30.89792771,21.75910402
11/29/2024 1:30,30.81596408,21.70138316
11/29/2024 1:45,30.58335263,21.53757228
11/29/2024 2:00,30.7108721,21.62737472
11/29/2024 2:15,30.66539004,21.5953451
11/29/2024 2:30,30.6736528,21.60116394
11/29/2024 2:45,30.8688605,21.73863416
11/29/2024 3:00,30.9884492,21.82285155
11/29/2024 3:15,30.75781737,21.66043477
11/29/2024 3:30,30.83157972,21.71238008
11/29/2024 3:45,30.9811824,21.81773409
11/29/2024 4:00,30.94573368,21.7927702
11/29/2024 4:15,30.93116319,21.78250929
11/29/2024 4:30,30.95989842,21.80274536
11/29/2024 4:45,30.87085242,21.74003692
11/29/2024 5:00,30.83964575,21.71806038
11/29/2024 5:15,30.80652093,21.69473305
11/29/2024 5:30,30.80109849,21.69091443
11/29/2024 5:45,30.89032893,21.75375277
11/29/2024 6:00,30.85240876,21.72704842
11/29/2024 6:15,30.74502976,21.65142941
11/29/2024 6:30,30.73315205,21.64306482
11/29/2024 6:45,30.32019847,21.35225245
11/29/2024 7:00,30.76140774,21.66296319
11/29/2024 7:15,30.56385153,21.52383911
11/29/2024 7:30,30.42554867,21.42644272
11/29/2024 7:45,30.78958965,21.68280961
11/29/2024 8:00,30.47593675,21.46192729
11/29/2024 8:15,30.29836118,21.33687407
11/29/2024 8:30,30.17449355,21.24964335
11/29/2024 8:45,29.9526532,21.09341774
11/29/2024 9:00,29.79946015,20.98553531
11/29/2024 9:15,29.7696183,20.96451993
11/29/2024 9:30,29.51339896,20.78408378
11/29/2024 9:45,29.88308371,21.04442514
11/29/2024 10:00,30.12676136,21.21602912
11/29/2024 10:15,28.53370857,20.09416097
11/29/2024 10:30,28.48756253,20.06166375
11/29/2024 10:45,29.44194822,20.73376635
11/29/2024 11:00,30.01949302,21.14048804
11/29/2024 11:15,30.03306756,21.15004758
11/29/2024 11:30,29.89322772,21.05156882
11/29/2024 11:45,29.41324988,20.71355626
11/29/2024 12:00,29.56434035,20.819958
11/29/2024 12:15,29.27787341,20.61822071
11/29/2024 12:30,30.1103465,21.20446936
11/29/2024 12:45,29.14209118,20.52259942
11/29/2024 13:00,26.21633633,18.46220868
11/29/2024 13:15,29.29417761,20.62970254
11/29/2024 13:30,28.90284,20.35411268
11/29/2024 13:45,29.15304671,20.53031459
11/29/2024 14:00,28.89487234,20.34850165
11/29/2024 14:15,28.82958178,20.30252238
11/29/2024 14:30,27.4207074,19.31035732
11/29/2024 14:45,29.17477334,20.54561503
11/29/2024 15:00,29.72085326,20.93017835
11/29/2024 15:15,29.14216495,20.52265137
11/29/2024 15:30,29.21442722,20.57354029
11/29/2024 15:45,29.85552888,21.02502034
11/29/2024 16:00,29.52136662,20.78969481
11/29/2024 16:15,29.86707461,21.03315113
11/29/2024 16:30,29.70462284,20.91874848
11/29/2024 16:45,27.51145021,19.37426071
11/29/2024 17:00,29.66437877,20.89040759
11/29/2024 17:15,29.33825796,20.66074504
11/29/2024 17:30,29.34980369,20.66887584
11/29/2024 17:45,29.77098313,20.96548108
11/29/2024 18:00,29.62870873,20.86528784
11/29/2024 18:15,29.8964738,21.05385479
11/29/2024 18:30,30.19957693,21.2673077
11/29/2024 18:45,30.44937788,21.44322386
11/29/2024 19:00,30.31318988,21.34731682
11/29/2024 19:15,30.32344456,21.35453842
11/29/2024 19:30,30.14155317,21.2264459
11/29/2024 19:45,30.35217978,21.37477449
11/29/2024 20:00,29.98430252,21.115706
11/29/2024 20:15,30.04273204,21.15685355
11/29/2024 20:30,29.05787742,20.46329396
11/29/2024 20:45,29.90176099,21.05757816
11/29/2024 21:00,29.90444147,21.05946582
11/29/2024 21:15,29.74173149,20.94488133
11/29/2024 21:30,29.9541041,21.0944395
11/29/2024 21:45,30.13376995,21.22096475
11/29/2024 22:00,30.2066593,21.27229528
11/29/2024 22:15,28.75083965,20.24707017
11/29/2024 22:30,30.44077083,21.43716256
11/29/2024 22:45,30.2401038,21.29584775
11/29/2024 23:00,29.88303452,21.04439051
11/29/2024 23:15,30.44716464,21.44166524
11/29/2024 23:30,30.33109253,21.35992432
11/29/2024 23:45,30.32322323,21.35438256
11/30/2024 0:00,30.30453366,21.34122089
11/30/2024 0:15,30.09944015,21.19678884
11/30/2024 0:30,30.27723704,21.32199792
11/30/2024 0:45,30.35150351,21.37429825
11/30/2024 1:00,30.23248042,21.29047917
11/30/2024 1:15,30.5069221,21.48374796
11/30/2024 1:30,30.50938125,21.48547976
11/30/2024 1:45,30.38101337,21.39507984
11/30/2024 2:00,30.39011225,21.4014875
11/30/2024 2:15,30.31338662,21.34745536
11/30/2024 2:30,30.54749815,21.51232264
11/30/2024 2:45,30.59323843,21.54453411
11/30/2024 3:00,30.48282238,21.46677633
11/30/2024 3:15,30.51626689,21.49032879
11/30/2024 3:30,30.59471393,21.54557319
11/30/2024 3:45,30.64733984,21.58263369
11/30/2024 4:00,30.6308635,21.57103064
11/30/2024 4:15,30.6102066,21.55648352
11/30/2024 4:30,30.66652125,21.59614172
11/30/2024 4:45,30.80423392,21.69312248
11/30/2024 5:00,30.83817025,21.7170213
11/30/2024 5:15,30.59963224,21.54903679
11/30/2024 5:30,30.53839928,21.50591499
11/30/2024 5:45,30.61315759,21.55856168
11/30/2024 6:00,30.48995393,21.47179854
11/30/2024 6:15,30.72160631,21.63493402
11/30/2024 6:30,30.81087363,21.69779833
11/30/2024 6:45,30.69480153,21.61605741
11/30/2024 7:00,30.43954126,21.43629666
11/30/2024 7:15,30.29199197,21.33238871
11/30/2024 7:30,30.50249562,21.48063072
11/30/2024 7:45,30.5482359,21.51284218
11/30/2024 8:00,30.06919254,21.17548771
11/30/2024 8:15,30.37363591,21.38988444
11/30/2024 8:30,30.10435846,21.20025243
11/30/2024 8:45,30.31240295,21.34676264
11/30/2024 9:00,30.51061083,21.48634566
11/30/2024 9:15,30.36650436,21.38486222
11/30/2024 9:30,30.10706353,21.20215741
11/30/2024 9:45,29.86213171,21.02967022
11/30/2024 10:00,28.56517346,20.11631934
11/30/2024 10:15,30.13854071,21.22432444
11/30/2024 10:30,29.8397534,21.01391084
11/30/2024 10:45,29.22398103,20.58026833
11/30/2024 11:00,29.65507087,20.88385273
11/30/2024 11:15,29.04323315,20.45298109
11/30/2024 11:30,29.85106551,21.02187712
11/30/2024 11:45,27.74996364,19.54222791
11/30/2024 12:00,28.58091205,20.12740285
11/30/2024 12:15,29.1504523,20.52848754
11/30/2024 12:30,29.23529314,20.58823461
11/30/2024 12:45,27.36682732,19.2724136
11/30/2024 13:00,28.42573938,20.01812632
11/30/2024 13:15,28.01555236,19.72926222
11/30/2024 13:30,29.29996892,20.63378093
11/30/2024 13:45,29.42145116,20.71933181
11/30/2024 14:00,29.29357511,20.62927825
11/30/2024 14:15,26.53637073,18.68758502
11/30/2024 14:30,28.59394557,20.13658139
11/30/2024 14:45,29.08479287,20.4822485
11/30/2024 15:00,28.70018106,20.21139511
11/30/2024 15:15,30.04287959,21.15695745
11/30/2024 15:30,29.51981736,20.78860377
11/30/2024 15:45,28.18498812,19.84858319
11/30/2024 16:00,28.76338134,20.25590235
11/30/2024 16:15,29.40674542,20.70897565
11/30/2024 16:30,29.42071342,20.71881227
11/30/2024 16:45,29.40236812,20.70589304
11/30/2024 17:00,29.37322714,20.68537122
11/30/2024 17:15,29.56168447,20.81808765
11/30/2024 17:30,29.34213113,20.66347262
11/30/2024 17:45,29.35815252,20.67475529
11/30/2024 18:00,29.79164003,20.98002819
11/30/2024 18:15,30.11596567,21.20842653
11/30/2024 18:30,29.79151708,20.9799416
11/30/2024 18:45,29.37005483,20.6831372
11/30/2024 19:00,29.43738649,20.73055386
11/30/2024 19:15,29.49061489,20.76803866
11/30/2024 19:30,29.28414425,20.6226368
11/30/2024 19:45,29.95257942,21.09336579
11/30/2024 20:00,29.56907423,20.82329171
11/30/2024 20:15,29.71212326,20.92403047
11/30/2024 20:30,29.3288271,20.65410359
11/30/2024 20:45,29.93872208,21.0836071
11/30/2024 21:00,29.58446854,20.83413277
11/30/2024 21:15,30.07734464,21.18122862
11/30/2024 21:30,30.18793283,21.25910763
11/30/2024 21:45,29.28890272,20.62598783
11/30/2024 22:00,30.0192717,21.14033218
11/30/2024 22:15,29.93980411,21.08436909
