,"Master Meter Flow Rate, GPM","Master Meter Flow Rate, m3/hr"
3/18/2024 9:45,53.37888889,12.1236645
3/18/2024 10:00,56.22777778,12.77071755
3/18/2024 10:15,59.37888889,13.48641274
3/18/2024 10:30,60.43888889,13.72716493
3/18/2024 10:45,56.51555556,12.836079
3/18/2024 11:00,58.19666667,13.21790087
3/18/2024 11:15,57.89444444,13.14925873
3/18/2024 11:30,57.75777778,13.11821835
3/18/2024 11:45,62.24222222,14.13674649
3/18/2024 12:00,62.47,14.18848045
3/18/2024 12:15,63.24222222,14.36387119
3/18/2024 12:30,60.13666667,13.6585228
3/18/2024 12:45,63.10555556,14.33283082
3/18/2024 13:00,57.10555556,12.97008257
3/18/2024 13:15,56.51555556,12.836079
3/18/2024 13:30,56.28777778,12.78434504
3/18/2024 13:45,56.86333333,12.91506792
3/18/2024 14:00,55.75777778,12.66396894
3/18/2024 14:15,57,12.9461083
3/18/2024 14:30,58.19666667,13.21790087
3/18/2024 14:45,55.17616027,12.53186923
3/18/2024 15:00,57.12061213,12.97350229
3/18/2024 15:15,56.34,12.79620599
3/18/2024 15:30,53.42666667,12.13451601
3/18/2024 15:45,54.38,12.35104157
3/18/2024 16:00,55.62,12.6326762
3/18/2024 16:15,54.38,12.35104157
3/18/2024 16:30,52.90666667,12.01641117
3/18/2024 16:45,54.52,12.38283903
3/18/2024 17:00,56.90666667,12.92490999
3/18/2024 17:15,54.24,12.31924411
3/18/2024 17:30,56.52,12.83708844
3/18/2024 17:45,56.62,12.85980091
3/18/2024 18:00,57.28666667,13.01121738
3/18/2024 18:15,55,12.49185889
3/18/2024 18:30,56.52,12.83708844
3/18/2024 18:45,59,13.40035771
3/18/2024 19:00,57.04666667,12.95670745
3/18/2024 19:15,58.86,13.36856025
3/18/2024 19:30,54.86,12.46006143
3/18/2024 19:45,54.38,12.35104157
3/18/2024 20:00,55.19993563,12.53726921
3/18/2024 20:15,56.45018644,12.82123205
3/18/2024 20:30,56.21685402,12.7682365
3/18/2024 20:45,57.23777778,13.00011351
3/18/2024 21:00,56.81,12.9029546
3/18/2024 21:15,60.52444444,13.74659671
3/18/2024 21:30,61.42777778,13.95176603
3/18/2024 21:45,57.61888889,13.08667326
3/18/2024 22:00,52.90444444,12.01590644
3/18/2024 22:15,54.61888889,12.40529914
3/18/2024 22:30,54.81,12.44870519
3/18/2024 22:45,54.71333333,12.4267498
3/18/2024 23:00,52.57222222,11.94045057
3/18/2024 23:15,56,12.71898359
3/18/2024 23:30,52.99888889,12.03735711
3/18/2024 23:45,49.38111111,11.21567039
3/19/2024 0:00,48.09555556,10.92368896
3/19/2024 0:15,50.09444444,11.37768602
3/19/2024 0:30,47,10.67486123
3/19/2024 0:45,46.61888889,10.58830148
3/19/2024 1:00,46.04777778,10.45858804
3/19/2024 1:15,46.6471304,10.59471583
3/19/2024 1:30,45.30628826,10.29017745
3/19/2024 1:45,45.38222222,10.30742393
3/19/2024 2:00,46,10.44773652
3/19/2024 2:15,45.61777778,10.36092441
3/19/2024 2:30,45.61777778,10.36092441
3/19/2024 2:45,44.38222222,10.08029922
3/19/2024 3:00,45.04888889,10.23171569
3/19/2024 3:15,45.61777778,10.36092441
3/19/2024 3:30,45.71555556,10.38313216
3/19/2024 3:45,45.61777778,10.36092441
3/19/2024 4:00,45.66666667,10.37202829
3/19/2024 4:15,45.38222222,10.30742393
3/19/2024 4:30,46,10.44773652
3/19/2024 4:45,46.38222222,10.53454863
3/19/2024 5:00,45.61777778,10.36092441
3/19/2024 5:15,45.61777778,10.36092441
3/19/2024 5:30,45.76444444,10.39423604
3/19/2024 5:45,47.38222222,10.76167334
3/19/2024 6:00,46.56888889,10.57694524
3/19/2024 6:15,46.38222222,10.53454863
3/19/2024 6:30,47.81333333,10.85958932
3/19/2024 6:45,51.18391764,11.6251323
3/19/2024 7:00,53.74173623,12.20607609
3/19/2024 7:15,54,12.26473418
3/19/2024 7:30,61.11666667,13.88110501
3/19/2024 7:45,59.93333333,13.61234077
3/19/2024 8:00,59.2,13.44578265
3/19/2024 8:15,58.61666667,13.31329324
3/19/2024 8:30,57.28333333,13.0104603
3/19/2024 8:45,56.23333333,12.77197936
3/19/2024 9:00,52.43333333,11.90890547
3/19/2024 9:15,57,12.9461083
3/19/2024 9:30,56.23333333,12.77197936
3/19/2024 9:45,55.76666667,12.66598783
3/19/2024 10:00,55.51666667,12.60920665
3/19/2024 10:15,55.15,12.52592759
3/19/2024 10:30,56.43333333,12.8174043
3/19/2024 10:45,57.46666667,13.05209983
3/19/2024 11:00,57.56666667,13.0748123
3/19/2024 11:15,53.76666667,12.21173841
3/19/2024 11:30,55,12.49185889
3/19/2024 11:45,54.61666667,12.40479441
3/19/2024 12:00,52.77588945,11.98670843
3/19/2024 12:15,56.05754776,12.73205411
3/19/2024 12:30,56.76888889,12.89361726
3/19/2024 12:45,59.15333333,13.4351835
3/19/2024 13:00,58.12888889,13.20250686
3/19/2024 13:15,57.38444444,13.03342513
3/19/2024 13:30,57.38444444,13.03342513
3/19/2024 13:45,57.84666667,13.13840722
3/19/2024 14:00,53.33333333,12.11331771
3/19/2024 14:15,55.23111111,12.54434993
3/19/2024 14:30,54.71777778,12.42775925
3/19/2024 14:45,55.38444444,12.57917572
3/19/2024 15:00,56.56444444,12.84718287
3/19/2024 15:15,55.53777778,12.61400151
3/19/2024 15:30,56,12.71898359
3/19/2024 15:45,57.23111111,12.99859934
3/19/2024 16:00,56.61555556,12.85879147
3/19/2024 16:15,55,12.49185889
3/19/2024 16:30,54.94888889,12.48025029
3/19/2024 16:45,52.84666667,12.00278368
3/19/2024 17:00,55.25555556,12.54990187
3/19/2024 17:15,55.23111111,12.54434993
3/19/2024 17:30,52.06035058,11.82419187
3/19/2024 17:45,56.21308477,12.76738041
3/19/2024 18:00,57.84333333,13.13765014
3/19/2024 18:15,55.77111111,12.66699727
3/19/2024 18:30,56.49,12.8302747
3/19/2024 18:45,59.22888889,13.45234403
3/19/2024 19:00,53.89555556,12.24101226
3/19/2024 19:15,56.77111111,12.89412198
3/19/2024 19:30,57.84333333,13.13765014
3/19/2024 19:45,54.22888889,12.3167205
3/19/2024 20:00,54.43777778,12.36416433
3/19/2024 20:15,56.54222222,12.84213566
3/19/2024 20:30,62.38555556,14.16930103
3/19/2024 20:45,58.45777778,13.27720565
3/19/2024 21:00,58.31333333,13.24439875
3/19/2024 21:15,59.30111111,13.46874749
3/19/2024 21:30,56.94777778,12.93424734
3/19/2024 21:45,55.92777778,12.70258014
3/19/2024 22:00,58.28111111,13.23708028
3/19/2024 22:15,58.38555556,13.2608022
3/19/2024 22:30,56.68666667,12.87494256
3/19/2024 22:45,53.42152476,12.13334816
3/19/2024 23:00,56.13190874,12.74894333
3/19/2024 23:15,56,12.71898359
3/19/2024 23:30,53.17333333,12.07697775
3/19/2024 23:45,53,12.03760947
3/20/2024 0:00,50.73333333,11.52279347
3/20/2024 0:15,48.38666667,10.98980749
3/20/2024 0:30,49.56,11.25630048
3/20/2024 0:45,46.61333333,10.58703968
3/20/2024 1:00,47.33333333,10.75056946
3/20/2024 1:15,45.22666667,10.27209342
3/20/2024 1:30,44.77333333,10.16913021
3/20/2024 1:45,45.22666667,10.27209342
3/20/2024 2:00,44.66666667,10.14490358
3/20/2024 2:15,43.61333333,9.905665555
3/20/2024 2:30,44.33333333,10.06919534
3/20/2024 2:45,43.38666667,9.854183954
3/20/2024 3:00,44.72,10.1570169
3/20/2024 3:15,44.61333333,10.13279026
3/20/2024 3:30,44.77333333,10.16913021
3/20/2024 3:45,45.22666667,10.27209342
3/20/2024 4:00,44.05853459,10.00678176
3/20/2024 4:15,45.04599332,10.23105803
3/20/2024 4:30,45.55777778,10.34729693
3/20/2024 4:45,43.38777778,9.854436315
3/20/2024 5:00,45.33333333,10.29632005
3/20/2024 5:15,44.38777778,10.08156102
3/20/2024 5:30,44.94555556,10.20824614
3/20/2024 5:45,44.38777778,10.08156102
3/20/2024 6:00,45.77555556,10.39675964
3/20/2024 6:15,47.77555556,10.85100906
3/20/2024 6:30,47.55777778,10.80154634
3/20/2024 6:45,47.77555556,10.85100906
3/20/2024 7:00,54.10222222,12.28795137
3/20/2024 7:15,59.71444444,13.5626257
3/20/2024 7:30,61.27888889,13.91794968
3/20/2024 7:45,60.67333333,13.78041306
3/20/2024 8:00,58.33333333,13.24894124
3/20/2024 8:15,57.77555556,13.12225613
3/20/2024 8:30,57.50333333,13.06042773
3/20/2024 8:45,56.38777778,12.80705751
3/20/2024 9:00,56.94963829,12.93466991
3/20/2024 9:15,56.83491004,12.90861229
3/20/2024 9:30,57.16418811,12.98339948
3/20/2024 9:45,55.27935448,12.55530719
3/20/2024 10:00,55.4988162,12.60515237
3/20/2024 10:15,58.83695047,13.36332514
3/20/2024 10:30,59.22222222,13.45082987
3/20/2024 10:45,58.38888889,13.26155928
3/20/2024 11:00,70.94444444,16.11323616
3/20/2024 11:15,56.44444444,12.81992791
3/20/2024 11:30,56.83333333,12.90825418
3/20/2024 11:45,55.83333333,12.68112947
3/20/2024 12:00,57.77777778,13.12276085
3/20/2024 12:15,60.83333333,13.81675301
3/20/2024 12:30,58.94444444,13.38773967
3/20/2024 12:45,57.22222222,12.99658046
3/20/2024 13:00,56,12.71898359
3/20/2024 13:15,57.16666667,12.98396242
3/20/2024 13:30,60.11111111,13.6527185
3/20/2024 13:45,54.22222222,12.31520634
3/20/2024 14:00,54.38888889,12.35306045
3/20/2024 14:15,55.94444444,12.70636555
3/20/2024 14:30,57.61770914,13.08640531
3/20/2024 14:45,56.49906511,12.83233361
3/20/2024 15:00,52.95,12.02625324
3/20/2024 15:15,57.83,13.13462181
3/20/2024 15:30,56.05666667,12.73185399
3/20/2024 15:45,55.05,12.50321512
3/20/2024 16:00,50,11.35623535
3/20/2024 16:15,53.95,12.25337794
3/20/2024 16:30,54.88666667,12.46611808
3/20/2024 16:45,55.39,12.58043752
3/20/2024 17:00,56.38333333,12.80604806
3/20/2024 17:15,52.17,11.84909596
3/20/2024 17:30,56.05666667,12.73185399
3/20/2024 17:45,56.17,12.75759479
3/20/2024 18:00,58.49666667,13.28603828
3/20/2024 18:15,53.83,12.22612298
3/20/2024 18:30,51.44666667,11.68480909
3/20/2024 18:45,53.22,12.08757691
3/20/2024 19:00,55.44666667,12.59330792
3/20/2024 19:15,53.25173066,12.09478372
3/20/2024 19:30,54.08169913,12.28329007
3/20/2024 19:45,52.21777778,11.85994748
3/20/2024 20:00,53.05777778,12.05073223
3/20/2024 20:15,51.60888889,11.72165377
3/20/2024 20:30,51.72444444,11.74789929
3/20/2024 20:45,52.78222222,11.98814676
3/20/2024 21:00,56.78222222,12.89664559
3/20/2024 21:15,56,12.71898359
3/20/2024 21:30,56,12.71898359
3/20/2024 21:45,55.60888889,12.6301526
3/20/2024 22:00,61.23111111,13.90709817
3/20/2024 22:15,57.04444444,12.95620273
3/20/2024 22:30,52.72444444,11.975024
3/20/2024 22:45,53.04444444,12.0477039
3/20/2024 23:00,49.16,11.1654506
3/20/2024 23:15,46.60888889,10.58603023
3/20/2024 23:30,47.62222222,10.81618327
3/20/2024 23:45,49.82666667,11.31686707
3/21/2024 0:00,47.94222222,10.88886318
3/21/2024 0:15,45.82666667,10.40836824
3/21/2024 0:30,45.27555556,10.28319729
3/21/2024 0:45,42.60888889,9.677531404
3/21/2024 1:00,42.76919975,9.713941961
3/21/2024 1:15,43.37754827,9.852112941
3/21/2024 1:30,43.24682619,9.822422727
3/21/2024 1:45,43.02815619,9.772757367
3/21/2024 2:00,41.52714128,9.431839796
3/21/2024 2:15,41.04160082,9.32156156
3/21/2024 2:30,42.33333333,9.61494593
3/21/2024 2:45,41.78444444,9.490279702
3/21/2024 3:00,43.60777778,9.904403751
3/21/2024 3:15,42.39222222,9.628321051
3/21/2024 3:30,43,9.766362401
3/21/2024 3:45,42.60777778,9.677279044
3/21/2024 4:00,42.05888889,9.552612816
3/21/2024 4:15,43,9.766362401
3/21/2024 4:30,43.78444444,9.944529116
3/21/2024 4:45,44.60777778,10.13152846
3/21/2024 5:00,44.66666667,10.14490358
3/21/2024 5:15,44,9.993487108
3/21/2024 5:30,44.79016324,10.1729527
3/21/2024 5:45,45.65325543,10.36898226
3/21/2024 6:00,45.72666667,10.38565577
3/21/2024 6:15,47.18,10.71574368
3/21/2024 6:30,47.66666667,10.8262777
3/21/2024 6:45,50.57333333,11.48645352
3/21/2024 7:00,54.02666667,12.27079084
3/21/2024 7:15,59,13.40035771
3/21/2024 7:30,60.27333333,13.68956317
3/21/2024 7:45,59.96666667,13.6199116
3/21/2024 8:00,62.76,14.25434661
3/21/2024 8:15,59.78666667,13.57902915
3/21/2024 8:30,61.60666667,13.99239612
3/21/2024 8:45,60.39333333,13.71681814
3/21/2024 9:00,58.52,13.29133785
3/21/2024 9:15,54.18,12.30561663
3/21/2024 9:30,54.54666667,12.38889568
3/21/2024 9:45,54,12.26473418
3/21/2024 10:00,54.90666667,12.47066058
3/21/2024 10:15,58,13.17323301
3/21/2024 10:30,58.66666667,13.32464948
3/21/2024 10:45,56.45778149,12.82295708
3/21/2024 11:00,56.63009646,12.86209407
3/21/2024 11:15,53,12.03760947
3/21/2024 11:30,55.30555556,12.5612581
3/21/2024 11:45,57.60555556,13.08364493
3/21/2024 12:00,60.63888889,13.77258987
3/21/2024 12:15,60.02777778,13.63379144
3/21/2024 12:30,58.15,13.20730171
3/21/2024 12:45,53.60555556,12.1751461
3/21/2024 13:00,56.7,12.87797089
3/21/2024 13:15,56.63333333,12.86282924
3/21/2024 13:30,55.12222222,12.51961857
3/21/2024 13:45,55,12.49185889
3/21/2024 14:00,55.12222222,12.51961857
3/21/2024 14:15,55.81666667,12.67734406
3/21/2024 14:30,55.33333333,12.56756712
3/21/2024 14:45,52.81666667,11.99596994
3/21/2024 15:00,51,11.58336006
3/21/2024 15:15,52.18333333,11.85212429
3/21/2024 15:30,53.27222222,12.09943786
3/21/2024 15:45,54.22364682,12.3155299
3/21/2024 16:00,55.91867928,12.70051365
3/21/2024 16:15,63.02222222,14.31390376
3/21/2024 16:30,59.62666667,13.5426892
3/21/2024 16:45,54.39555556,12.35457462
3/21/2024 17:00,58.58222222,13.30547006
3/21/2024 17:15,57.02222222,12.95115551
3/21/2024 17:30,54.12444444,12.29299859
3/21/2024 17:45,56.79111111,12.89866447
3/21/2024 18:00,59.27111111,13.46193374
3/21/2024 18:15,58.58222222,13.30547006
3/21/2024 18:30,57.54222222,13.06926036
3/21/2024 18:45,58.60444444,13.31051727
3/21/2024 19:00,57.39555556,13.03594874
3/21/2024 19:15,58.20888889,13.22067683
3/21/2024 19:30,57,12.9461083
3/21/2024 19:45,56.60444444,12.85626786
3/21/2024 20:00,54.48,12.37375404
3/21/2024 20:15,53,12.03760947
3/21/2024 20:30,53.18666667,12.08000608
3/21/2024 20:45,54.84509738,12.45667667
3/21/2024 21:00,56.48388982,12.82888692
3/21/2024 21:15,55,12.49185889
3/21/2024 21:30,54.46,12.36921154
3/21/2024 21:45,56.60333333,12.8560155
3/21/2024 22:00,59.65,13.54798877
3/21/2024 22:15,59.81,13.58432873
3/21/2024 22:30,57.20666667,12.99304741
3/21/2024 22:45,54.81,12.44870519
3/21/2024 23:00,53.95333333,12.25413503
3/21/2024 23:15,47,10.67486123
3/21/2024 23:30,49.06333333,11.14349521
3/21/2024 23:45,48.79333333,11.08217154
3/22/2024 0:00,50.41333333,11.45011356
3/22/2024 0:15,47.58666667,10.80810772
3/22/2024 0:30,48.41333333,10.99586415
3/22/2024 0:45,45.60333333,10.35764372
3/22/2024 1:00,46.33333333,10.52344476
3/22/2024 1:15,45.39666667,10.31070462
3/22/2024 1:30,46.60333333,10.58476843
3/22/2024 1:45,45.02988314,10.22739901
3/22/2024 2:00,45.70523437,10.38078796
3/22/2024 2:15,45.25069189,10.27755014
3/22/2024 2:30,42.66666667,9.690654165
3/22/2024 2:45,44.79555556,10.17417743
3/22/2024 3:00,45.26888889,10.28168313
3/22/2024 3:15,44.60222222,10.13026665
3/22/2024 3:30,44.66666667,10.14490358
3/22/2024 3:45,44,9.993487108
3/22/2024 4:00,44,9.993487108
3/22/2024 4:15,43.20444444,9.812796786
3/22/2024 4:30,41.46222222,9.417095074
3/22/2024 4:45,43.60222222,9.903141947
3/22/2024 5:00,43.79555556,9.947052723
3/22/2024 5:15,43.80666667,9.949576331
3/22/2024 5:30,43.65555556,9.915255264
3/22/2024 5:45,46.60222222,10.58451607
3/22/2024 6:00,44.60222222,10.13026665
3/22/2024 6:15,45.79555556,10.40130214
3/22/2024 6:30,45.66666667,10.37202829
3/22/2024 6:45,47.79555556,10.85555155
3/22/2024 7:00,50.66479874,11.50722757
3/22/2024 7:15,54.85196809,12.45823718
3/22/2024 7:30,60.26222222,13.68703957
3/22/2024 7:45,58.40444444,13.26509233
3/22/2024 8:00,56.60111111,12.85551078
3/22/2024 8:15,54.20222222,12.31066384
3/22/2024 8:30,55.99444444,12.71772179
3/22/2024 8:45,58,13.17323301
3/22/2024 9:00,54.47,12.37148279
3/22/2024 9:15,54.20222222,12.31066384
3/22/2024 9:30,54.53,12.38511027
3/22/2024 9:45,54.80333333,12.44719103
3/22/2024 10:00,57.73222222,13.11241406
3/22/2024 10:15,55.99444444,12.71772179
3/22/2024 10:30,58.00555556,13.17449481
3/22/2024 10:45,53.20222222,12.08353913
3/22/2024 11:00,57.92333333,13.15582011
3/22/2024 11:15,59.80333333,13.58281456
3/22/2024 11:30,61.53,13.97498322
3/22/2024 11:45,60.60111111,13.7640096
3/22/2024 12:00,63.60567613,14.44642055
3/22/2024 12:15,61.8,14.03630689
3/22/2024 12:30,60.8,13.80918219
3/22/2024 12:45,62.4,14.17258172
3/22/2024 13:00,58.8,13.35493277
3/22/2024 13:15,58,13.17323301
3/22/2024 13:30,57.66666667,13.09752477
3/22/2024 13:45,54.6,12.401009
3/22/2024 14:00,54.2,12.31015912
3/22/2024 14:15,55,12.49185889
3/22/2024 14:30,51.8,11.76505982
3/22/2024 14:45,50.6,11.49251017
3/22/2024 15:00,52.8,11.99218453
3/22/2024 15:15,58.8,13.35493277
3/22/2024 15:30,54.26666667,12.32530077
3/22/2024 15:45,55.6,12.62813371
3/22/2024 16:00,57.06666667,12.96124995
3/22/2024 16:15,56.4,12.80983347
3/22/2024 16:30,60.73333333,13.79404054
3/22/2024 16:45,63.8,14.49055631
3/22/2024 17:00,61.13644964,13.88559821
3/22/2024 17:15,59.06254498,13.41456322
3/22/2024 17:30,59.06222222,13.41448992
3/22/2024 17:45,60.00555556,13.62874422
3/22/2024 18:00,59.99444444,13.62622062
3/22/2024 18:15,58,13.17323301
3/22/2024 18:30,53.66111111,12.18776414
3/22/2024 18:45,54.20333333,12.3109162
3/22/2024 19:00,59.13,13.42988392
3/22/2024 19:15,55.00555556,12.49312069
3/22/2024 19:30,58.80222222,13.35543749
3/22/2024 19:45,60.40111111,13.71858466
3/22/2024 20:00,56.85333333,12.91279668
3/22/2024 20:15,50.60444444,11.49351962
3/22/2024 20:30,52.33333333,11.886193
3/22/2024 20:45,53.80222222,12.21981396
3/22/2024 21:00,52.13,11.84001098
3/22/2024 21:15,51.59888889,11.71938252
3/22/2024 21:30,50.86444444,11.55257204
3/22/2024 21:45,49.80222222,11.31131513
3/22/2024 22:00,50.68532925,11.51189056
3/22/2024 22:15,54.84921907,12.45761281
3/22/2024 22:30,51.66666667,11.73477653
3/22/2024 22:45,54.60888889,12.40302789
3/22/2024 23:00,53.64444444,12.18397873
3/22/2024 23:15,48.60888889,11.04027965
3/22/2024 23:30,50.86222222,11.55206732
3/22/2024 23:45,48.59777778,11.03775604
3/23/2024 0:00,48.20666667,10.94892504
3/23/2024 0:15,49.39111111,11.21794164
3/23/2024 0:30,46.86222222,10.64356849
3/23/2024 0:45,45.80444444,10.40332102
3/23/2024 1:00,46.19555556,10.49215202
3/23/2024 1:15,45,10.22061182
3/23/2024 1:30,45.06888889,10.23625818
3/23/2024 1:45,45.19555556,10.26502731
3/23/2024 2:00,42.66666667,9.690654165
3/23/2024 2:15,44.40222222,10.08484171
3/23/2024 2:30,44.93111111,10.20496545
3/23/2024 2:45,45.20666667,10.26755092
3/23/2024 3:00,47.71461483,10.83716791
3/23/2024 3:15,46.58097939,10.5796913
3/23/2024 3:30,44.68688926,10.14949663
3/23/2024 3:45,45.59666667,10.35612956
3/23/2024 4:00,44.93,10.20471309
3/23/2024 4:15,44.40333333,10.08509407
3/23/2024 4:30,43.52666667,9.885981413
3/23/2024 4:45,42.59666667,9.674755436
3/23/2024 5:00,42.80666667,9.722451624
3/23/2024 5:15,43.59666667,9.901880143
3/23/2024 5:30,43.14,9.79815986
3/23/2024 5:45,44.59666667,10.12900485
3/23/2024 6:00,44.73666667,10.16080231
3/23/2024 6:15,44.19333333,10.03739788
3/23/2024 6:30,43.73666667,9.933677602
3/23/2024 6:45,45.21,10.268308
3/23/2024 7:00,47.94666667,10.88987262
3/23/2024 7:15,49.79,11.30853916
3/23/2024 7:30,47.26333333,10.73467074
3/23/2024 7:45,48.21,10.94968212
3/23/2024 8:00,50.81395103,11.54110374
3/23/2024 8:15,53.26503432,12.09780531
3/23/2024 8:30,52.71555556,11.97300511
3/23/2024 8:45,51.40444444,11.67521938
3/23/2024 9:00,51.04888889,11.59446393
3/23/2024 9:15,50.02222222,11.36128257
3/23/2024 9:30,52.02222222,11.81553198
3/23/2024 9:45,57.19111111,12.98951435
3/23/2024 10:00,55.71555556,12.65437923
3/23/2024 10:15,53.21333333,12.08606274
3/23/2024 10:30,56.68888889,12.87544728
3/23/2024 10:45,60.40444444,13.71934175
3/23/2024 11:00,60.33333333,13.70319066
3/23/2024 11:15,59.78666667,13.57902915
3/23/2024 11:30,57.47555556,13.05411872
3/23/2024 11:45,60,13.62748242
3/23/2024 12:00,58.52444444,13.2923473
3/23/2024 12:15,56.78666667,12.89765503
3/23/2024 12:30,61.25777778,13.91315483
3/23/2024 12:45,65.97777778,14.98518345
3/23/2024 13:00,63.07993879,14.32701261
3/23/2024 13:15,62.80568372,14.26472251
3/23/2024 13:30,59.41694065,13.49505524
3/23/2024 13:45,59.83888889,13.59089011
3/23/2024 14:00,62.9,14.28614407
3/23/2024 14:15,58.81111111,13.35745638
3/23/2024 14:30,57.33333333,13.02181653
3/23/2024 14:45,62.43333333,14.18015254
3/23/2024 15:00,65.78333333,14.94102031
3/23/2024 15:15,64.21666667,14.5851916
3/23/2024 15:30,60.16111111,13.66407473
3/23/2024 15:45,60.21666667,13.67669277
3/23/2024 16:00,58.28888889,13.23884681
3/23/2024 16:15,64.37777778,14.62178392
3/23/2024 16:30,58.59444444,13.30824603
3/23/2024 16:45,60.18888889,13.67038375
3/23/2024 17:00,58.04444444,13.18332744
3/23/2024 17:15,57.02777778,12.95241732
3/23/2024 17:30,62.36111111,14.16374909
3/23/2024 17:45,62.56666667,14.21043583
3/23/2024 18:00,53.98105546,12.26043141
3/23/2024 18:15,54.86682248,12.46161098
3/23/2024 18:30,56.29333333,12.78560684
3/23/2024 18:45,60.81333333,13.81221052
3/23/2024 19:00,60.44666667,13.72893146
3/23/2024 19:15,58.18666667,13.21562962
3/23/2024 19:30,55.81333333,12.67658698
3/23/2024 19:45,58.18666667,13.21562962
3/23/2024 20:00,57.14666667,12.97941992
3/23/2024 20:15,59.81333333,13.58508581
3/23/2024 20:30,61.96666667,14.07416101
3/23/2024 20:45,55.59333333,12.62661954
3/23/2024 21:00,58.26,13.23228543
3/23/2024 21:15,55.62666667,12.63419037
3/23/2024 21:30,57.18666667,12.98850491
3/23/2024 21:45,55.59333333,12.62661954
3/23/2024 22:00,58.10666667,13.19745964
3/23/2024 22:15,59.78,13.57751498
3/23/2024 22:30,56.96666667,12.93853748
3/23/2024 22:45,52.59333333,11.94524542
3/23/2024 23:00,50.89905769,11.56043356
3/23/2024 23:15,53.38866312,12.12588447
3/23/2024 23:30,50.96034788,11.57435408
3/23/2024 23:45,50,11.35623535
3/24/2024 0:00,49.18444444,11.17100253
3/24/2024 0:15,48.40777778,10.99460234
3/24/2024 0:30,47.66666667,10.8262777
3/24/2024 0:45,49,11.12911064
3/24/2024 1:00,46.18444444,10.48962841
3/24/2024 1:15,46.18444444,10.48962841
3/24/2024 1:30,45.14888889,10.25442816
3/24/2024 1:45,47.81555556,10.86009405
3/24/2024 2:00,48.18444444,10.94387783
3/24/2024 2:15,46.59222222,10.58224482
3/24/2024 2:30,45.85111111,10.41392018
3/24/2024 2:45,44,9.993487108
3/24/2024 3:00,44.74111111,10.16181175
3/24/2024 3:15,45.40777778,10.31322822
3/24/2024 3:30,45.25888889,10.27941188
3/24/2024 3:45,45.81555556,10.40584463
3/24/2024 4:00,46.26469115,10.50785442
3/24/2024 4:15,45.63650529,10.36517789
3/24/2024 4:30,45.59111111,10.35486775
3/24/2024 4:45,44.81777778,10.17922465
3/24/2024 5:00,44.59111111,10.12774305
3/24/2024 5:15,45,10.22061182
3/24/2024 5:30,45.66666667,10.37202829
3/24/2024 5:45,45.40888889,10.31348058
3/24/2024 6:00,45.25777778,10.27915952
3/24/2024 6:15,45,10.22061182
3/24/2024 6:30,45.74222222,10.38918882
3/24/2024 6:45,46,10.44773652
3/24/2024 7:00,46.74222222,10.61631353
3/24/2024 7:15,46.59111111,10.58199246
3/24/2024 7:30,47.40888889,10.76773
3/24/2024 7:45,48.63555556,11.04633631
3/24/2024 8:00,50.25777778,11.41478305
3/24/2024 8:15,50.81777778,11.54197289
3/24/2024 8:30,52.07555556,11.8276453
3/24/2024 8:45,53,12.03760947
3/24/2024 9:00,53.96888889,12.25766808
3/24/2024 9:15,58.63555556,13.31758338
3/24/2024 9:30,58.47343907,13.28076271
3/24/2024 9:45,62.41,14.17485296
3/24/2024 10:00,60.61666667,13.76754266
3/24/2024 10:15,58.82,13.35947527
3/24/2024 10:30,63.33333333,14.38456478
3/24/2024 10:45,61.64,13.99996694
3/24/2024 11:00,60.87333333,13.825838
3/24/2024 11:15,59.64,13.54571753
3/24/2024 11:30,61.18,13.89548957
3/24/2024 11:45,60.82,13.81372468
3/24/2024 12:00,61.92333333,14.06431894
3/24/2024 12:15,60.59,13.761486
3/24/2024 12:30,61.33333333,13.93031536
3/24/2024 12:45,62.46,14.1862092
3/24/2024 13:00,64.20666667,14.58292035
3/24/2024 13:15,60.82,13.81372468
3/24/2024 13:30,58.36,13.2549979
3/24/2024 13:45,59.23,13.4525964
3/24/2024 14:00,60.61666667,13.76754266
3/24/2024 14:15,54.39124467,12.35359551
3/24/2024 14:30,54.92218512,12.4741852
3/24/2024 14:45,54.17777778,12.3051119
3/24/2024 15:00,55.77777778,12.66851143
3/24/2024 15:15,61.76666667,14.02873607
3/24/2024 15:30,60.31111111,13.69814344
3/24/2024 15:45,61.12222222,13.88236681
3/24/2024 16:00,55.07777778,12.50952414
3/24/2024 16:15,56.35555556,12.79973904
3/24/2024 16:30,55.72222222,12.6558934
3/24/2024 16:45,55.3,12.5599963
3/24/2024 17:00,54.54444444,12.38839096
3/24/2024 17:15,57.41111111,13.03948179
3/24/2024 17:30,56.66666667,12.87040006
3/24/2024 17:45,57.17777778,12.98648602
3/24/2024 18:00,56.9,12.92339583
3/24/2024 18:15,57.76666667,13.12023724
3/24/2024 18:30,58.9,13.37764524
3/24/2024 18:45,59,13.40035771
3/24/2024 19:00,59.58888889,13.53410893
3/24/2024 19:15,58.41111111,13.2666065
3/24/2024 19:30,57.14121499,12.97818171
3/24/2024 19:45,60,13.62748242
3/24/2024 20:00,59.33333333,13.47606595
3/24/2024 20:15,58.76333333,13.34660487
3/24/2024 20:30,57.23666667,12.99986115
3/24/2024 20:45,59.58777778,13.53385657
3/24/2024 21:00,56.33333333,12.79469183
